datetime,A_sigma,B_sigma,C_sigma,D_sigma,E_sigma,F_sigma,G_sigma,H_sigma,I_sigma,J_sigma,K_sigma,L_sigma,M_sigma,N_sigma,O_sigma,P_sigma,Q_sigma,U_sigma,A_count,B_count,C_count,D_count,E_count,F_count,G_count,H_count,I_count,J_count,K_count,L_count,M_count,N_count,O_count,P_count,Q_count,U_count,mean,count,sigma
2013-05-17 20:30:00,66.92099980000002,6.79,40.96800009999999,77.53799960000002,331.83300039999983,137.28499980000012,41.736000000000004,116.513,10.736000000000002,19.529000000000007,39.58299999999999,70.69900010000003,25.621,30.877000000000006,20.005000199999994,14.302,139.8279998999999,13.016,114,20,114,205,1170,517,154,366,41,75,136,256,93,122,81,86,679,37,0.28218002810595405,4266,1203.7799999
2013-05-17 21:00:00,67.90200019999999,9.2779999,39.88699979999998,76.38400010000001,314.4029997999999,126.63500000000008,41.169000000000004,114.67200010000013,9.416000000000004,18.705999900000005,37.702,69.39399999999995,20.73700000000001,28.441,19.021000099999995,12.617999999999997,130.834,12.847,114,20,114,205,1170,517,154,366,41,75,136,256,93,122,81,86,679,37,0.2695841537505861,4266,1150.0459999000002
2013-05-17 21:30:00,62.410000000000004,6.742999999999999,37.3639999,77.83700000000003,299.8240000000001,123.00900000000001,38.511,107.50699979999999,9.627000000000002,19.885000100000006,34.27700000000001,66.61900000000001,22.0890001,28.309000000000005,16.801000100000003,12.511999999999995,122.93499990000004,12.3450001,114,20,114,205,1170,517,154,366,41,75,136,256,93,122,81,86,679,37,0.2575255508673231,4266,1098.6040000000003
2013-05-17 22:00:00,51.76499999999998,6.925,35.27100000000001,71.5160002,268.8299999000002,113.31000020000006,35.009,89.60999990000005,9.671,16.357999999999993,31.601000100000014,60.082,19.333999999999993,23.474000000000007,16.103,9.856,113.36500000000011,13.5260001,114,20,114,205,1170,517,154,366,41,75,136,256,93,122,81,86,679,37,0.23103750595405542,4266,985.6060004000004
2013-05-17 22:30:00,42.28300020000001,6.347,30.355000000000004,62.93999999999998,246.1070000000003,105.11599989999998,30.942000000000004,75.79500000000004,8.070000000000002,12.951000099999998,26.56399999999999,55.78499999999998,16.263000000000005,21.14900000000001,14.821000000000002,8.149000000000001,110.03199980000008,11.073000099999996,114,20,114,205,1170,517,154,366,41,75,136,256,93,122,81,86,679,37,0.2073938115564933,4266,884.7420001000005
2013-05-17 23:00:00,38.27999980000001,3.864,26.194999900000006,50.2899999,210.9940001999996,91.899,26.578000099999993,62.63099999999997,6.051,10.989000100000002,23.55,47.79899989999997,13.715000000000002,16.06600000000001,13.807000000000002,6.688000000000001,100.444,9.304000000000004,114,20,114,205,1170,517,154,366,41,75,136,256,93,122,81,86,679,37,0.1779521800046881,4266,759.1439998999995
2013-05-17 23:30:00,31.695999999999998,3.3890000000000007,18.878000000000004,43.42,189.34300010000007,79.17500000000003,23.725000099999995,60.535000000000046,4.721000000000001,9.698999999999998,21.74399999999999,38.652,13.304000000000002,14.506999999999989,11.02,6.354000000000001,93.29900010000007,7.053000000000002,114,20,114,205,1170,517,154,366,41,75,136,256,93,122,81,86,679,37,0.15717627761368966,4266,670.5140003000001
2013-05-18 00:00:00,29.846999999999998,3.0300000000000002,18.261000000000006,39.495999999999995,208.52799990000005,71.83099990000002,22.575000099999993,50.63,4.4110000000000005,26.7110003,17.751,33.72999999999998,10.786999999999995,13.001999999999988,9.889999999999995,39.3379996,90.43099990000007,6.279,114,20,114,205,1170,517,154,366,41,75,136,256,93,122,81,86,679,37,0.16327426153305208,4266,696.5279997000001
2013-05-18 00:30:00,25.569000099999997,2.291,15.83,35.09800000000002,188.9309998999998,65.71600000000007,19.25499999999999,44.726000000000056,3.7440000000000007,22.394000199999997,16.639,29.276,10.514999999999999,12.619000000000002,9.623000000000005,35.62600030000001,77.64100010000003,5.358999999999999,114,20,114,205,1170,517,154,367,41,75,137,256,93,123,82,85,677,37,0.14550082038903212,4267,620.8520006
2013-05-18 01:00:00,23.807999899999995,2.3630000000000004,15.804000000000002,31.57100000000002,173.68599990000004,63.12799989999997,18.315,41.88099999999995,3.495,16.608999999999995,16.561000000000007,28.687000000000005,9.751000000000003,12.198000000000006,9.785000000000002,29.418000499999994,71.9859999,6.149000000000001,114,20,114,205,1170,517,154,367,41,75,137,256,93,123,82,85,676,37,0.13483239571026723,4266,575.1950001
