datetime,A_sigma,B_sigma,C_sigma,D_sigma,E_sigma,F_sigma,G_sigma,H_sigma,I_sigma,J_sigma,K_sigma,L_sigma,M_sigma,N_sigma,O_sigma,P_sigma,Q_sigma,U_sigma,A_std,B_std,C_std,D_std,E_std,F_std,G_std,H_std,I_std,J_std,K_std,L_std,M_std,N_std,O_std,P_std,Q_std,U_std,A_count,B_count,C_count,D_count,E_count,F_count,G_count,H_count,I_count,J_count,K_count,L_count,M_count,N_count,O_count,P_count,Q_count,U_count,count,sigma,mean,std
2012-03-01 00:00:00,5.392,0.07100000000000001,3.281,10.4599999,67.47599989999999,15.7790001,3.6039999999999996,5.582000000000001,0.10800000000000001,1.266,2.9080000000000004,5.317,1.165,0.43400000000000005,0.63,1.678,16.098,1.013,0.266580962418192,0.04171930009000631,0.30805564071735125,0.249991467039484,0.4013117012097368,0.20709797695101612,0.1898043996985516,0.22599659359702817,,0.07401412641577897,0.17569450424964753,0.21616840841598814,0.18810888437538612,0.04773887304912004,0.1613226580490168,0.045646386413303215,0.1726653130490247,0.0803129296356861,15,2,9,48,297,90,24,28,1,12,17,24,7,4,4,27,98,6,713,142.2619999,0.19952594656381487,0.3025075351863324
2012-03-01 00:30:00,4.260000000000001,0.10300000000000001,3.3389999999999995,12.095,112.17099979999996,15.189999999999996,7.4600001,5.615000000000001,0.09300000000000001,24.8519998,1.9120000000000001,4.591,0.919,0.304,0.694,36.24099989999999,29.731999599999988,1.443,0.17343998550342588,0.06293250352560273,0.45381604202584114,0.3764690086187103,0.8238440898146463,0.21252689335587777,0.8399471024329495,0.2294777455752207,,1.9891616986514253,0.0855819181012108,0.20298543086864027,0.1566862196511596,0.03451569691217799,0.1735789925845483,1.3901582873687044,0.6405063496568039,0.39016701552027694,15,2,9,48,297,90,24,28,1,12,17,24,7,4,4,27,98,6,713,261.01399919999994,0.36607854025245434,0.7826284286564761
2012-03-01 01:00:00,4.933999999999999,0.10700000000000001,2.209,11.101000100000004,99.88299980000001,13.765999999999998,6.3670002,4.294000000000001,0.114,21.183000299999996,1.881,3.886,0.8670000000000001,0.377,0.614,34.064,25.193999900000016,1.616,0.2746263608891872,0.007778174593052027,0.3441457217194161,0.4665738873622819,0.7720937506371003,0.2569544143154671,0.8302233987416384,0.16615258812213107,,1.7558645102277342,0.10572661749559015,0.179711584554776,0.13639700457540427,0.045682783044235245,0.16001770735348844,1.2132729163062068,0.5077910803084025,0.3807501367913959,15,2,9,48,297,90,24,28,1,12,17,24,7,4,4,27,98,6,713,232.45700030000006,0.3260266483870969,0.7165458837130488
2012-03-01 01:30:00,4.025,0.1,1.686,10.197999900000001,87.32100049999997,12.6230001,6.2710001,4.104,0.077,16.7310002,1.568,3.728,0.831,0.348,0.6339999999999999,30.1530001,21.554999900000002,1.527,0.22215620844887715,0.0028284271247461927,0.22503166443858513,0.5237316849782696,0.6936583389100743,0.23782803508802916,0.8316722216290191,0.14417926818950558,,1.3578936441315015,0.06317587495611429,0.1618868812437888,0.13284290758349915,0.03592584956081995,0.16404572533290832,1.0976955119968934,0.4606508188913105,0.38489725901855937,15,2,9,48,297,90,24,28,1,12,17,24,7,4,4,27,98,6,713,203.4800008,0.285385695371669,0.6381801189925447
2012-03-01 02:00:00,3.758,0.10599999999999998,1.3860000000000001,9.875000000000004,80.47300039999999,10.177000000000001,6.12,2.6630000000000003,0.11900000000000001,11.237,1.9100000000000004,3.5549999999999997,1.387,0.387,0.647,25.0549999,17.404000099999994,1.4600001000000002,0.21166039735747402,0.04101219330881975,0.11711852970388587,0.5215837069795459,0.6282671270767076,0.13515037216422982,0.8414448753548088,0.06701815082261327,,0.8817315050340987,0.07461647034709443,0.13359976324503886,0.303437214028113,0.033668729309751705,0.1870461173080051,0.9996946648651436,0.34483104964233324,0.3946916500425808,15,2,9,48,297,90,24,28,1,12,17,24,7,4,4,27,98,6,713,177.7190005,0.24925526016830293,0.5539158444530417
2012-03-01 02:30:00,3.5989999999999998,0.07700000000000001,1.4529999999999998,8.190999999999999,70.99799980000007,10.138,6.034999999999999,2.6300000000000003,0.086,6.659,1.792,3.2870000000000004,0.829,0.31,0.655,18.435999900000002,16.667000100000003,1.401,0.2534396142974458,0.0445477272147525,0.15754293947295062,0.32176769005797995,0.5415504376819659,0.16274570438150343,0.8325130096472271,0.08106509893012075,,0.5860501775497219,0.07299405697001075,0.13725523009490678,0.15364011752887236,0.03336165463522455,0.17021432567991057,0.8275211808499351,0.3444779536522332,0.3676393613311828,15,2,9,48,297,90,24,28,1,12,17,24,7,4,4,27,98,6,713,153.2429998000001,0.2149270684431979,0.4673817184021548
2012-03-01 03:00:00,3.052000000000001,0.06,1.4000000000000001,9.0749999,63.022999999999975,9.516,6.150999799999999,2.373,0.141,3.895,1.53,3.121000000000001,0.952,0.332,0.6679999999999999,13.871000100000002,14.226999999999995,1.264,0.16080194857857494,0.03252691193458118,0.12479794781076241,0.36762019038828275,0.4820112190401925,0.18428579416923124,0.856693272481592,0.061878390292453365,,0.32344016120263713,0.05440243560724097,0.13445913527154268,0.15383324304800527,0.03616628264005025,0.17451265474648725,0.7077382060435431,0.2975439008762643,0.3207189839511635,15,2,9,48,297,90,24,28,1,12,17,24,7,4,4,27,98,6,713,134.6509998,0.18885133211781205,0.4180471198526543
2012-03-01 03:30:00,3.2430000000000003,0.069,1.191,8.177,59.592999800000044,8.103,5.5329999,2.4080000000000004,0.11900000000000001,2.8859999999999997,1.5470000000000002,3.285,0.7400000000000001,0.329,0.611,9.9799999,10.576999999999995,1.3739999999999999,0.21793583590458124,0.04030508652763321,0.11637439580938755,0.32387274159494644,0.45181315131275296,0.08956002945736727,0.7510852801183814,0.06249740735363288,,0.20327567488511752,0.05978712235925057,0.1502124039630144,0.11174481984371698,0.032170120712653016,0.15909195454201952,0.6243454999629068,0.17660073495778228,0.31734586809977533,15,2,9,48,297,90,24,28,1,12,17,24,7,4,4,27,98,6,713,119.76499960000004,0.16797335147265083,0.37046946823027815
2012-03-01 04:00:00,2.865,0.096,1.31,7.9859998999999995,58.583000100000014,8.550999999999997,5.633,2.343,0.109,2.335,1.61,3.572,0.8260000000000001,0.34600000000000003,0.628,7.2450001,9.5709999,1.3439999999999999,0.15185378305650285,0.05798275605729691,0.12013025338264205,0.3040224271148923,0.40814489575791907,0.11047461393729444,0.7663520294035989,0.058995325346152754,,0.1366232100162762,0.062352590870270126,0.19691482746447084,0.16559790658902265,0.031942656954820355,0.16745148551147584,0.4897747633796479,0.15324959931290058,0.3130763485158213,15,2,9,48,297,90,24,28,1,12,17,24,7,4,4,27,98,6,713,114.953,0.16122440392706872,0.3376606692729206
2012-03-01 04:30:00,2.589,0.059,1.1840000000000002,8.221,55.23699969999997,7.827999999999998,3.669999899999999,2.2749999999999995,0.128,3.4290000000000003,1.7240000000000002,3.5480000000000005,0.9100000000000001,0.427,0.535,6.835999999999999,8.969999999999999,1.2369999999999999,0.14536004560106208,0.033234018715767734,0.11441712187333579,0.2783686320356848,0.36147296986724287,0.06244817676700495,0.3558775743888605,0.05696758337471895,,0.2747369402967798,0.06401958569798133,0.19306873447527453,0.1516135438101315,0.03927149093171788,0.1805627776333391,0.4548814754363566,0.13699440910268743,0.32453315187614756,15,2,9,48,297,90,24,28,1,12,17,24,7,4,4,27,98,6,713,108.80699959999995,0.1526044875175315,0.28451052179088493
