datetime,A_sigma,B_sigma,C_sigma,D_sigma,E_sigma,F_sigma,G_sigma,H_sigma,I_sigma,J_sigma,K_sigma,L_sigma,M_sigma,N_sigma,O_sigma,P_sigma,Q_sigma,U_sigma,A_std,B_std,C_std,D_std,E_std,F_std,G_std,H_std,I_std,J_std,K_std,L_std,M_std,N_std,O_std,P_std,Q_std,U_std,A_count,B_count,C_count,D_count,E_count,F_count,G_count,H_count,I_count,J_count,K_count,L_count,M_count,N_count,O_count,P_count,Q_count,U_count,count,sigma,mean,std
2013-09-01 00:00:00,27.129999999999992,2.2199999999999998,17.357999999999997,34.63600000000002,158.39400000000003,66.03599999999994,20.22699999999999,55.44200000000003,3.9539999999999997,17.248999800000007,18.309000000000008,34.39599999999999,11.580999999999994,14.359999999999996,8.735000000000001,27.81099989999999,80.34800009999998,5.882,0.2895680511576214,0.07491187805471312,0.1558091457078819,0.19263890601187686,0.2141256715803827,0.13806347084960516,0.19391614566435744,0.16929968753246596,0.08066885460054642,0.4116792260300623,0.10285330000289504,0.11210821571476874,0.11819559372932946,0.13010863808018758,0.10147690091716975,0.5708894788496677,0.1564889100278247,0.2047884391385529,112,20,113,201,1136,511,152,363,40,73,133,254,90,120,81,84,663,37,4183,604.0679997999999,0.14441023184317475,0.20098352943588396
2013-09-01 00:30:00,24.675,1.8870000000000002,16.132999999999996,30.71200000000001,149.23000020000006,60.991000099999965,18.740000000000006,48.23799999999999,3.7140000000000013,12.122,17.938000000000002,30.653999999999996,11.270999999999995,12.678999999999998,8.717,20.749999900000002,72.42999999999999,5.0040000000000004,0.27397470336426694,0.05579876908659319,0.14234013644697022,0.16823095192050594,0.206067946389879,0.11994688475528614,0.16696875353393167,0.13079118519249247,0.07240787250016396,0.2618744339909534,0.12023187279320377,0.09564896044314372,0.13242653676831334,0.10106845137205328,0.08968703472370389,0.467557428016927,0.13851493745341828,0.18253407678893604,111,20,113,201,1138,509,152,362,40,73,133,253,90,120,81,84,663,37,4180,545.8850002,0.1305944976555024,0.1763220354388219
2013-09-01 01:00:00,24.313999900000002,1.9100000000000001,15.045,27.256999899999986,134.79499980000028,60.54200000000002,18.498000000000005,43.55599999999997,3.544,7.736000000000001,15.340000000000002,28.02900000000001,9.749000000000004,12.197999999999995,7.782000000000002,12.358000099999998,64.63299989999996,5.746999900000001,0.2771708458462495,0.05756506616086934,0.1144878243102606,0.15781628038593098,0.1730777196344909,0.1542303940994005,0.17748635016907688,0.11034600365575456,0.052612662997536135,0.1268215032374614,0.10637611141163832,0.0840557844413388,0.10380533074768103,0.07561297407680438,0.08371361564551158,0.3286026842262902,0.11557679645897022,0.2395015613248216,111,20,113,201,1138,509,152,362,40,73,133,253,90,120,81,84,663,37,4180,493.0329995000002,0.11795047834928234,0.15363982190045852
2013-09-01 01:30:00,22.753000099999998,1.8800000000000001,14.582000000000003,24.088999999999984,116.38100000000036,53.505000099999975,16.521000099999995,40.829999999999984,4.086,8.234999900000002,13.459999999999999,26.106000000000016,9.709000000000003,11.462,7.083999999999997,10.2869998,61.60500000000007,4.4559999999999995,0.2556672229102009,0.045279250505234625,0.10655476370162659,0.11474371919424328,0.12509282131768015,0.12341102783427403,0.12792171278210246,0.09273738043034654,0.11580167617581451,0.16377843652283156,0.0746700580329484,0.07550281895228078,0.107974177913656,0.07341444266734483,0.06882260700211743,0.26071977382001077,0.11198439145803543,0.18371891884381739,111,20,113,201,1138,509,152,362,40,73,133,253,90,120,81,84,663,37,4180,447.03100000000046,0.1069452153110049,0.12519025426595531
2013-09-01 02:00:00,22.211999999999996,2.0900000000000003,13.474,24.830999999999992,111.42300000000024,49.192000000000014,14.813999999999998,38.408,3.287000000000001,7.066000000000001,13.360999999999995,24.48,8.824000000000002,10.850000000000005,7.0230000000000015,10.137000099999998,59.015000000000065,4.3690001,0.253238775748802,0.05851900276158615,0.09702478276342992,0.14859983126082704,0.11342019552479682,0.09191341608375525,0.08885190309253295,0.08426896689088666,0.04323216246956508,0.11679884879856353,0.0836369781273552,0.06855192367862592,0.08902643353333556,0.06052953766527537,0.07291200937507561,0.21438616693295118,0.1142624840533317,0.18569097291083064,111,20,113,201,1138,509,152,362,40,73,133,253,90,120,81,84,663,37,4180,424.8560002000003,0.10164019143540677,0.11486977876619835
2013-09-01 02:30:00,21.592,1.9759999999999998,13.563000000000006,24.69200000000001,104.603,47.58899999999996,15.000000000000005,37.70700000000002,3.4859999999999998,7.894,13.570999999999996,24.077999999999996,8.264,10.587000000000003,6.992999999999999,4.5939999999999985,54.33700000000003,4.215999999999999,0.22999560655277537,0.05955236528070329,0.10416002970849633,0.1302648881875978,0.09810882529390028,0.07816046030167004,0.10866842581407457,0.08236328189748714,0.04859859130595327,0.17437645380266076,0.07273826116007641,0.06709184925833536,0.08920429497617959,0.05789478467389766,0.08367167979669107,0.05152048982744309,0.0976228154478079,0.19476195526647197,111,20,113,201,1138,509,152,362,40,73,133,253,90,120,81,84,663,37,4180,404.742,0.09682822966507178,0.10273157344767042
2013-09-01 03:00:00,20.769000100000003,1.9649999999999996,14.036,23.726999999999997,102.32200000000009,46.634,14.667000099999997,37.309000000000026,3.741,8.746999999999998,12.725000000000005,24.895000000000007,8.043000000000001,10.232999999999995,6.841,7.121,53.7729999,3.7770000000000006,0.21402881962018558,0.0543951187825564,0.17390460497309157,0.0998505031788755,0.09845638691160415,0.07893748222659382,0.13698712263940133,0.08106277343715915,0.0768431594473194,0.2302686439831235,0.06800028396466783,0.07362373991273254,0.09103850895285767,0.057402890229697405,0.0814897308534511,0.11807669053612266,0.08527636256693506,0.19882912518295964,111,20,113,201,1138,509,152,362,40,73,133,253,90,120,81,84,663,37,4180,401.3250001000001,0.09601076557416272,0.10532472695273816
2013-09-01 03:30:00,20.745,2.361,13.436000000000003,24.331999999999997,104.07500000000009,46.424000000000035,13.777000000000003,37.412000000000035,3.5570000000000004,7.41,12.842999999999996,23.56200000000001,8.267999999999997,9.898000000000001,7.368,5.0619999999999985,53.99100000000001,3.6390000000000007,0.2350207863670148,0.06683008698420038,0.10572698707737857,0.11927863174118719,0.10350006744546174,0.07994337735200532,0.09733247107240726,0.0882515942531193,0.05635982725492626,0.2093735446574741,0.0729470909739899,0.0660745339019941,0.08785319726488572,0.055445936016342005,0.10311709902393058,0.05984903076136787,0.10037590146572434,0.16413615896163367,111,20,113,201,1138,509,152,362,40,73,133,253,90,120,81,84,663,37,4180,398.1600000000002,0.09525358851674645,0.10525650388226475
2013-09-01 04:00:00,21.08900000000001,1.9269999999999998,12.276000000000005,24.099999999999994,104.92100010000023,47.82299999999997,12.799999999999999,37.89499999999998,2.8349999999999995,8.624000000000002,12.979000000000001,24.290999999999993,7.968999999999999,10.944999999999995,6.923999999999998,6.0939999999999985,52.432,4.24,0.23744015496715629,0.05698316926029447,0.07424357378960034,0.10948602673287237,0.11663927376020108,0.1092696040962216,0.07835000700109827,0.09743349840673457,0.03917298094219326,0.2147714751303822,0.07096415311668929,0.07298670688999703,0.08164628576992934,0.06979885817290207,0.09295672529611712,0.09024496845593201,0.1007154650008676,0.20373736626945588,111,20,113,201,1138,509,152,362,40,73,133,253,90,120,81,84,663,37,4180,400.1640001000002,0.09573301437799048,0.11241531377192748
2013-09-01 04:30:00,21.225999999999996,1.8619999999999999,12.331000000000001,23.366,111.85100020000012,47.288000099999955,13.591000000000008,38.31300000000002,3.4789999999999996,6.864999999999998,14.719999999999997,24.440999999999995,9.713999999999995,11.514999999999995,6.279000000000003,6.638999999999999,54.34099990000006,4.397000000000001,0.2345704269000787,0.05333104161742953,0.07643766516666688,0.11250114582058826,0.1438430554931539,0.10579368764871015,0.08796857085345483,0.09742572117645927,0.04824376537373402,0.1226860761768475,0.16026509993020657,0.0687918552046189,0.17358214064402422,0.08214144347827519,0.05564106197564688,0.10001318544741522,0.10464114939202522,0.2155729463434482,111,20,113,201,1138,509,152,362,40,73,133,253,90,120,81,84,663,37,4180,412.2180002000001,0.09861674645933018,0.12348087255554736
