datetime,A_sigma,B_sigma,C_sigma,D_sigma,E_sigma,F_sigma,G_sigma,H_sigma,I_sigma,J_sigma,K_sigma,L_sigma,M_sigma,N_sigma,O_sigma,P_sigma,Q_sigma,U_sigma,A_std,B_std,C_std,D_std,E_std,F_std,G_std,H_std,I_std,J_std,K_std,L_std,M_std,N_std,O_std,P_std,Q_std,U_std,A_count,B_count,C_count,D_count,E_count,F_count,G_count,H_count,I_count,J_count,K_count,L_count,M_count,N_count,O_count,P_count,Q_count,U_count,count,sigma,mean,std
2012-12-01 00:00:00,49.71200020000001,4.84,27.29100000000001,73.61299980000003,305.2439998000003,114.7959999000001,32.14500000000001,80.64399999999999,8.107000000000001,21.441000000000006,35.15699990000001,56.335999799999996,18.546999999999997,21.81500000000001,16.3910001,8.345000000000002,124.50099979999992,12.549999900000001,0.6068201844593191,0.26744244596690697,0.25785993359249093,0.5163511899405981,0.3511597154696543,0.26646801242870477,0.2379763559809386,0.21773678403126326,0.2852008962459834,0.4003229548704427,0.3197954860648076,0.22721916672170475,0.18927021172980607,0.17048799030638404,0.32364234110590206,0.12160035290916463,0.2610546183260334,0.46016939223870923,117,21,116,218,1220,529,158,365,41,80,143,264,96,125,87,86,706,38,4410,1011.4749992000004,0.2293594102494332,0.32065839107789557
2012-12-01 00:30:00,42.27000009999999,3.918999999999999,24.144000100000003,61.24299980000001,334.76699920000044,102.58500020000012,31.680999899999996,69.00699989999997,6.792999999999998,48.3819999,30.298000100000007,48.36900010000001,16.355999999999998,21.994999899999996,14.436999899999996,48.714000199999994,122.05899989999999,13.573000200000003,0.5618840538471296,0.19648752535224115,0.24768855024134595,0.4437798906818107,0.5553290905864141,0.28416829242271524,0.3464967102736831,0.20637905117712357,0.27982641396269137,1.2390029135847385,0.2807434797668974,0.20239977457511082,0.1878790344315921,0.19159994095544272,0.32311752210108696,1.0653870176467184,0.29710034983552125,0.7373964888687886,117,21,116,218,1220,529,158,367,41,79,143,264,96,125,87,87,706,38,4412,1040.5919994000005,0.23585494093381698,0.4552215280327016
2012-12-01 01:00:00,34.620999999999995,3.012,21.683000000000018,55.938,310.02599919999966,88.11100000000005,33.461000000000006,61.229999999999976,6.579000100000002,44.829000099999995,24.003999999999994,42.48499990000002,15.25399999999999,20.436000000000007,13.8310001,45.253999699999994,112.06900020000003,14.750999699999998,0.3361595470674393,0.11424078581162309,0.2179533715933423,0.45457182591985595,0.5319374016367896,0.2507908792613068,0.3676408300674858,0.18523937780646618,0.26761952760538976,1.1147254639345845,0.19809514008864748,0.17967265802051605,0.18105198318172347,0.20499487074621658,0.33250917884913417,1.0048670988570503,0.27530869161510224,0.9949140007468373,117,21,116,218,1220,529,158,367,41,79,143,264,96,125,87,87,706,38,4412,947.5739989999997,0.21477198526745234,0.4292840827565447
2012-12-01 01:30:00,28.279000000000007,2.8049999999999997,18.645000100000008,51.64699999999997,277.08699969999975,81.90900010000003,29.41899999999999,54.08400000000002,5.164000000000001,36.360999899999996,19.594999999999988,36.658999899999976,15.599,18.576000000000004,11.079999999999998,39.8750003,98.56299979999999,14.460999899999997,0.2682756323504919,0.0878900286884533,0.17491262159869372,0.4568771151165488,0.4987922049814616,0.2234467112347403,0.31939326354945874,0.1688103127644367,0.19111854321592034,0.8866261765338651,0.1606813811687872,0.16231783062570146,0.22578979487412235,0.19855591135869988,0.18623859272146565,0.9019394861239074,0.2471303776974974,1.0749204062934827,117,21,116,218,1220,529,158,367,41,79,143,264,96,125,87,87,706,38,4412,839.8079996999996,0.19034632812783311,0.3915682497444895
2012-12-01 02:00:00,30.286000099999995,2.24,16.980999999999995,45.069999899999985,255.99800009999998,77.89300010000005,23.577999899999988,49.348000099999986,4.676,30.705999400000007,17.847000099999992,34.045999999999985,13.732000000000001,16.473000000000003,9.944000000000003,31.283000200000004,90.27600050000001,13.931000300000001,0.31766471076711555,0.059838393472195876,0.16386424771487043,0.40179370418959304,0.4552220629646461,0.20797913123239925,0.26572682784707374,0.15028777013705655,0.16444268776985985,0.7551706909107467,0.19451834486646588,0.15688277114755408,0.18269404488129248,0.15943593030107028,0.15597212891623766,0.7406790402978123,0.2313454743634646,1.0733236063009228,117,21,116,218,1220,529,158,367,41,79,143,264,96,125,87,87,706,38,4412,764.3080007,0.1732339076835902,0.3541176362773709
2012-12-01 02:30:00,27.868999999999982,2.3480000000000003,16.102999999999994,46.188999800000005,234.66699919999994,74.38000000000004,21.01700000000001,45.87799999999999,4.442000000000001,25.212999699999987,16.174,30.803999999999984,13.277999999999999,13.996000000000002,9.410999999999998,29.082000299999997,85.70300010000005,12.475999699999997,0.2623475990872258,0.06446675038158745,0.15107387188927207,0.480220332924837,0.4092964470622949,0.21018513857025575,0.25655747599843537,0.1364094905544505,0.15705613801378435,0.5954315920589672,0.14505893475871792,0.1412582683434456,0.18614563130149356,0.11192674274692127,0.1264544413683453,0.7132764601173225,0.21425118991474545,0.9313268916765409,117,21,116,218,1220,529,158,367,41,79,143,264,96,125,87,87,706,38,4412,709.0299987999999,0.16070489546690842,0.3258738653098539
2012-12-01 03:00:00,28.501000000000005,2.527,14.793000000000001,44.55799999999998,222.8289997000002,73.38200010000001,22.006000000000004,45.824999999999996,4.508000000000001,22.4770003,16.951,30.377000000000006,12.385,13.468,8.792000000000002,25.967999800000005,76.98000010000005,11.8659999,0.27012755798559257,0.06974835720884998,0.1233954731892471,0.46589542337089673,0.39844050355365035,0.24775544460195015,0.30542432978886513,0.1360369524293281,0.1642280352466521,0.5069528980144269,0.17717111046536893,0.14166481494014924,0.17515553958766367,0.10032044656997896,0.10294911322814479,0.6243651010047622,0.18415520446633116,0.8542090764019059,117,21,116,218,1220,529,158,367,41,79,143,264,96,125,87,87,706,38,4412,678.1929999000004,0.15371554848141442,0.3140235089781619
2012-12-01 03:30:00,29.306999999999995,2.462,15.350000000000003,44.5809998,210.40199960000018,69.0160001000001,22.510000000000005,44.733000000000004,6.072,19.2170001,16.212999999999997,30.325,12.178,13.260000000000003,9.422000000000002,21.888,75.96700020000003,12.077000000000004,0.29034297837701917,0.06544608831848148,0.14378243079840056,0.4680210565549394,0.3651463655710776,0.2018113619187275,0.29408819836731104,0.1328069227944354,0.22175276828915222,0.40274091846480514,0.17183306688759659,0.136703286136393,0.17774470036761134,0.09512407856363524,0.14440085638334996,0.5779622496649508,0.18500364506120776,0.9188725128542532,117,21,116,218,1219,529,158,367,41,79,143,264,96,125,87,87,706,38,4411,654.9799998000003,0.14848787118567225,0.2955979816969147
2012-12-01 04:00:00,27.719000000000012,2.7239999999999998,14.911000000000003,43.350000200000004,208.04400030000002,64.6499998,21.528999999999996,43.09099990000003,4.889,19.798999999999992,15.508999999999997,30.391000099999985,11.899000000000001,15.092999899999997,9.367999999999999,20.392999999999997,75.6040000000001,11.677000300000003,0.27393743223305766,0.08635284758312423,0.12439812610369559,0.4524810094852062,0.3594295858258957,0.18741055235532358,0.22320477531760552,0.12120939783043355,0.16844461708345043,0.3946088392253864,0.15612466701879157,0.1497587608871431,0.17333650690836302,0.1578911837144445,0.15554020599285379,0.5327088198585782,0.19086358633588035,0.9251245069224661,117,21,116,218,1220,529,158,367,41,79,143,264,96,125,87,87,706,38,4412,640.6400005000002,0.14520398923390757,0.28726856832641523
2012-12-01 04:30:00,27.136999999999993,3.2670000000000003,14.411999999999997,43.61100010000001,206.59799939999982,61.762999799999974,23.981999900000012,45.14400000000001,4.7989999999999995,18.965000000000003,16.6340001,30.350999999999996,12.786000000000001,14.195,11.243000000000007,21.0149997,72.51300000000008,11.192999900000002,0.2603858307826759,0.16268822066411923,0.13857508532511736,0.3951036563399513,0.34828514999233423,0.16807191690675657,0.28258387212760805,0.12848521608601102,0.16948730796427092,0.3876582006849078,0.16925615023533133,0.15241297078099447,0.23610864192035344,0.14474345491916202,0.24042030547053375,0.5640361465714893,0.17489423541345528,0.8568082887000246,117,21,116,218,1220,529,158,367,41,79,143,264,96,125,87,87,706,38,4412,639.6079988999999,0.14497008134632816,0.2796468042936387
